"time","stage"
205980.000012,0.20911187
206039.999988,0.197303928
206100,0.185758737
206160.000012,0.177194482
206219.999988,0.174828712
206280,0.177656631
206340.000012,0.182931762
206399.999988,0.191026434
206460,0.201774209
206520.000012,0.213024385
206579.999988,0.223230903
206640,0.228302859
206700.000012,0.224238619
206759.999988,0.213045562
206820,0.197758295
206880.000012,0.181782616
206939.999988,0.168879991
207000,0.15820272
207060.000012,0.147770878
207119.999988,0.136325574
207180,0.122499543
207240.000012,0.106982942
207299.999988,0.090980193
207360,0.075780142
207420.000012,0.062542477
207479.999988,0.050836219
207540,0.040119668
207600.000012,0.028794238
207659.999988,0.015419858
207720,0.001386345
207780.000012,-0.011726319
207839.999988,-0.021088815
207900,-0.023949584
207960.000012,-0.021744725
208019.999988,-0.016478616
208080,-0.010980444
208140.000012,-0.008146487
208199.999988,-0.006423487
208260,-0.003470425
208320.000012,0.003291361
208379.999988,0.016439688
208440,0.034804562
208500.000012,0.056467852
208559.999988,0.079043949
208620,0.10000917
208680.000012,0.120113261
208739.999988,0.140447633
208800,0.162384399
208860.000012,0.187385166
208919.999988,0.213003117
208980,0.23594569
209040.000012,0.253864028
209099.999988,0.264237097
209160,0.266747754
209220.000012,0.262242323
209279.999988,0.250112945
209340,0.230131289
209400.000012,0.203727162
209459.999988,0.172481744
209520,0.13870878
209580.000012,0.104936474
209639.999988,0.07168232
209700,0.038991729
209760.000012,0.007355633
209819.999988,-0.023010432
209880,-0.051248903
209940.000012,-0.076329819
209999.999988,-0.098226343
210060,-0.11691097
210120.000012,-0.132174783
210179.999988,-0.144240793
210240,-0.152251549
210300.000012,-0.155512639
210359.999988,-0.155566971
210420,-0.154074013
210480.000012,-0.153303775
210539.999988,-0.155601105
210600,-0.160199435
210660.000012,-0.165549983
210719.999988,-0.170672746
210780,-0.17437487
210840.000012,-0.176659931
210899.999988,-0.178055996
210960,-0.178459538
211020.000012,-0.177825743
211079.999988,-0.176510042
211140,-0.175050184
211200.000012,-0.173824877
211259.999988,-0.173155926
211320,-0.173923387
211380.000012,-0.176939109
211439.999988,-0.182349289
211500,-0.190494496
211560.000012,-0.200944049
211619.999988,-0.212418714
211680,-0.226106449
211740.000012,-0.242842516
211799.999988,-0.259954023
211860,-0.275096366
211920.000012,-0.283844686
211979.999988,-0.281771044
212040,-0.271847542
212100.000012,-0.25852495
212159.999988,-0.245443492
212220,-0.236892756
212280.000012,-0.232571359
212339.999988,-0.230410867
212400,-0.231315408
212460.000012,-0.235710203
212519.999988,-0.242553152
212580,-0.25130089
212640.000012,-0.259267309
212699.999988,-0.263670001
212760,-0.266268077
212820.000012,-0.269522855
212879.999988,-0.275737838
212940,-0.287420727
213000.000012,-0.303766939
213059.999988,-0.322888607
213120,-0.343833044
213180.000012,-0.365458976
213239.999988,-0.386963919
213300,-0.407748071
213360.000012,-0.427163112
213419.999988,-0.444467716
213480,-0.458855842
213540.000012,-0.46981657
213599.999988,-0.476081978
213660,-0.476642724
213720.000012,-0.472344045
213779.999988,-0.464313787
213840,-0.454457693
213900.000012,-0.444739864
213959.999988,-0.43502593
214020,-0.424894897
214080.000012,-0.413385781
214139.999988,-0.399598296
214200,-0.384782911
214260.000012,-0.370369758
214319.999988,-0.358664532
214380,-0.35182259
214440.000012,-0.348938975
214499.999988,-0.348769135
214560,-0.348997246
214620.000012,-0.347226208
214679.999988,-0.345011087
214740,-0.344390572
214800.000012,-0.347665951
214859.999988,-0.357253485
214920,-0.371442208
214980.000012,-0.387522034
215039.999988,-0.403625282
215100,-0.417651975
215160.000012,-0.42947102
215219.999988,-0.439829313
215280,-0.448380999
215340.000012,-0.454936231
215399.999988,-0.46004546
215460,-0.464301568
215520.000012,-0.4684515
215579.999988,-0.473373704
215640,-0.479293324
215700.000012,-0.486096058
215759.999988,-0.494204778
215820,-0.503929387
215880.000012,-0.514759288
215939.999988,-0.526070949
216000,-0.537100612
216060.000012,-0.546991197
216119.999988,-0.555657413
216180,-0.563272208
216240.000012,-0.569686202
216299.999988,-0.57483457
216360,-0.578767866
216420.000012,-0.581511434
216479.999988,-0.583299736
216540,-0.58441221
216600.000012,-0.584818234
216659.999988,-0.584441488
216720,-0.583283165
216780.000012,-0.581325234
216839.999988,-0.578695213
216900,-0.575580871
216960.000012,-0.572043427
217019.999988,-0.568175871
217080,-0.564126738
217140.000012,-0.560011576
217199.999988,-0.556134025
217260,-0.55278033
217320.000012,-0.549942797
217379.999988,-0.547633244
217440,-0.545683184
217500.000012,-0.54387296
217559.999988,-0.542589412
217620,-0.542300787
217680.000012,-0.543221034
217739.999988,-0.54560258
217800,-0.549302768
217860.000012,-0.553865867
217919.999988,-0.559404593
217980,-0.565989289
218040.000012,-0.572785524
218099.999988,-0.578947511
218160,-0.5836179
218220.000012,-0.585886173
218279.999988,-0.586033136
218340,-0.584874093
218400.000012,-0.582467297
218459.999988,-0.578982721
218520,-0.575363687
218580.000012,-0.572439696
218639.999988,-0.571215964
218700,-0.572774519
218760.000012,-0.576649309
218819.999988,-0.581712385
218880,-0.587903193
218940.000012,-0.59498472
218999.999988,-0.60172574
219060,-0.607128842
219120.000012,-0.609642023
219179.999988,-0.607698875
219240,-0.602246863
219300.000012,-0.595076895
219359.999988,-0.587070982
219420,-0.579322167
219480.000012,-0.573152293
219539.999988,-0.569484797
219600,-0.569664955
219660.000012,-0.575078287
219719.999988,-0.585134029
219780,-0.59840881
219840.000012,-0.614846616
219899.999988,-0.633996408
219960,-0.654154949
220020.000012,-0.673974114
220079.999988,-0.69058478
220140,-0.701168689
220200.000012,-0.706899278
220259.999988,-0.709741581
220320,-0.711579825
220380.000012,-0.714594547
220439.999988,-0.718449724
220500,-0.722057519
220560.000012,-0.725120439
220619.999988,-0.727214124
220680,-0.72835272
220740.000012,-0.728686098
220799.999988,-0.728139448
220860,-0.72664943
220920.000012,-0.723766853
220979.999988,-0.718995892
221040,-0.712158859
221100.000012,-0.70305935
221159.999988,-0.691890995
221220,-0.679226697
221280.000012,-0.664912655
221339.999988,-0.648949277
221400,-0.632541388
221460.000012,-0.616927326
221519.999988,-0.603831863
221580,-0.594942432
221640.000012,-0.590106606
221699.999988,-0.588718305
221760,-0.59003445
221820.000012,-0.59314575
221879.999988,-0.598155695
221940,-0.605248802
222000.000012,-0.614639267
222059.999988,-0.626462509
222120,-0.639662639
222180.000012,-0.652969349
222239.999988,-0.66499615
222300,-0.674385509
222360.000012,-0.680936959
222419.999988,-0.684769239
222480,-0.686181476
222540.000012,-0.6855482
222599.999988,-0.68259121
222660,-0.677068454
222720.000012,-0.668400804
222779.999988,-0.656172553
222840,-0.641252527
222900.000012,-0.62463635
222959.999988,-0.607978276
223020,-0.59294321
223080.000012,-0.57928549
223139.999988,-0.566547219
223200,-0.553925606
223260.000012,-0.540503643
223319.999988,-0.527539153
223380,-0.51668969
223440.000012,-0.50916143
223499.999988,-0.506182479
223560,-0.50757
223620.000012,-0.512479072
223679.999988,-0.520618604
223740,-0.531582169
223800.000012,-0.544407028
223859.999988,-0.558048651
223920,-0.571723464
223980.000012,-0.584519413
224039.999988,-0.59571853
224100,-0.605053134
224160.000012,-0.611309211
224219.999988,-0.613441271
224280,-0.612476661
224340.000012,-0.609692808
224399.999988,-0.606651175
224460,-0.605144361
224520.000012,-0.604755103
224579.999988,-0.604442525
224640,-0.604237945
224700.000012,-0.603892528
224759.999988,-0.603339266
224820,-0.602967218
224880.000012,-0.60161151
224939.999988,-0.598243174
225000,-0.593955416
225060.000012,-0.589853691
225119.999988,-0.588123081
225180,-0.590870458
225240.000012,-0.59685224
225299.999988,-0.604282337
225360,-0.610756103
225420.000012,-0.613835167
225479.999988,-0.614192695
225540,-0.612976715
225600.000012,-0.611978636
225659.999988,-0.613033756
225720,-0.614747207
225780.000012,-0.615378931
225839.999988,-0.612734424
225900,-0.604622733
225960.000012,-0.592689236
226019.999988,-0.579423116
226080,-0.567060306
226140.000012,-0.557923764
226199.999988,-0.551914832
226260,-0.548124359
226320.000012,-0.54575626
226379.999988,-0.544059496
226440,-0.542876062
226500.000012,-0.541921321
226559.999988,-0.542436675
226620,-0.545289833
226680.000012,-0.548886319
226739.999988,-0.551974023
226800,-0.550613141
226860.000012,-0.541157948
226919.999988,-0.526487343
226980,-0.510112914
227040.000012,-0.497336747
227099.999988,-0.493623384
227160,-0.496387381
227220.000012,-0.501578755
227279.999988,-0.505276838
227340,-0.503138688
227400.000012,-0.497005669
227459.999988,-0.490249168
227520,-0.484693151
227580.000012,-0.482487392
227639.999988,-0.482979035
227700,-0.484357586
227760.000012,-0.486563514
227819.999988,-0.489333716
227880,-0.491816819
227940.000012,-0.493463186
227999.999988,-0.492784396
228060,-0.488310705
228120.000012,-0.48054021
228179.999988,-0.470365014
228240,-0.458762533
228300.000012,-0.446851739
228359.999988,-0.434583548
228420,-0.42164871
228480.000012,-0.40783733
228539.999988,-0.392983915
228600,-0.377562319
228660.000012,-0.362136362
228719.999988,-0.34765301
228780,-0.334911162
228840.000012,-0.323760829
228899.999988,-0.314012329
228960,-0.30449186
229020.000012,-0.294124238
229079.999988,-0.283700826
229140,-0.273974131
229200.000012,-0.266907381
229259.999988,-0.264389615
229320,-0.264771737
229380.000012,-0.266034047
229439.999988,-0.265557626
229500,-0.260615057
229560.000012,-0.252585417
229619.999988,-0.243776492
229680,-0.235913506
229740.000012,-0.230938687
229799.999988,-0.228578247
229860,-0.227750188
229920.000012,-0.228205887
229979.999988,-0.229593097
230040,-0.231534993
230100.000012,-0.233718468
230159.999988,-0.235856689
230220,-0.237548828
230280.000012,-0.238308823
230339.999988,-0.237852307
230400,-0.235270021
230460.000012,-0.229765792
230519.999988,-0.22196048
230580,-0.212654148
230640.000012,-0.202983414
230699.999988,-0.194170996
230760,-0.185886143
230820.000012,-0.177457771
230879.999988,-0.168406024
230940,-0.158192277
231000.000012,-0.147092841
231059.999988,-0.135621909
231120,-0.124161513
231180.000012,-0.113084545
231239.999988,-0.10242753
231300,-0.092197998
231360.000012,-0.082191953
231419.999988,-0.072180402
231480,-0.062597289
231540.000012,-0.053870374
231599.999988,-0.046403812
231660,-0.040668566
231720.000012,-0.036116013
231779.999988,-0.031823278
231840,-0.027682112
231900.000012,-0.023463473
231959.999988,-0.018547813
232020,-0.012685497
232080.000012,-0.004768386
232139.999988,0.006283721
232200,0.019172551
232260.000012,0.032166022
232319.999988,0.043934371
232380,0.052910074
232440.000012,0.059008265
232499.999988,0.062921129
232560,0.063920164
232620.000012,0.061520048
232679.999988,0.056798064
232740,0.050769143
232800.000012,0.045325857
232859.999988,0.04250116
232920,0.041516211
232980.000012,0.041027165
233039.999988,0.040335159
233100,0.038408147
233160.000012,0.035651148
233219.999988,0.033120564
233280,0.030080985
233340.000012,0.026113448
233399.999988,0.022008909
233460,0.018190973
233520.000012,0.017282509
233579.999988,0.021640193
233640,0.029569209
233700.000012,0.039181286
233759.999988,0.046527261
233820,0.047710232
233880.000012,0.044957277
233939.999988,0.04122324
234000,0.040655499
234060.000012,0.0474838
234119.999988,0.059152808
234180,0.071869491
234240.000012,0.081718398
234299.999988,0.084600268
234360,0.081909186
234420.000012,0.076292671
234479.999988,0.070044171
234540,0.065704406
234600.000012,0.062287646
234659.999988,0.058054753
234720,0.051766717
234780.000012,0.042141666
234839.999988,0.03036829
234900,0.018322338
234960.000012,0.007427502
235019.999988,-0.000842837
235080,-0.006209108
235140.000012,-0.008821654
235199.999988,-0.008760316
235260,-0.006154183
235320.000012,-0.000770101
235379.999988,0.007512778
235440,0.019230601
235500.000012,0.034749134
235559.999988,0.053104384
235620,0.073233086
235680.000012,0.093482662
235739.999988,0.112146242
235800,0.129559459
235860.000012,0.146388278
235919.999988,0.163217278
235980,0.18083941
236040.000012,0.198375966
236099.999988,0.214476538
236160,0.228839285
236220.000012,0.241064727
236279.999988,0.250851601
236340,0.258442945
236400.000012,0.263005633
236459.999988,0.263799253
236520,0.262369222
236580.000012,0.260561693
236639.999988,0.260169542
236700,0.263136949
236760.000012,0.269416305
236819.999988,0.278149265
236880,0.289491106
236940.000012,0.303338549
236999.999988,0.318843269
237060,0.335225481
237120.000012,0.351113066
237179.999988,0.365045932
237240,0.377066028
237300.000012,0.387609374
237359.999988,0.396770618
237420,0.404827161
237480.000012,0.411759767
237539.999988,0.417400657
237600,0.42210628
237660.000012,0.426230871
237719.999988,0.429758703
237780,0.432694575
237840.000012,0.43476047
237899.999988,0.435722734
237960,0.43592548
238020.000012,0.435768265
238079.999988,0.436031883
238140,0.437363902
238200.000012,0.439633372
238259.999988,0.442667708
238320,0.445335799
238380.000012,0.446647974
238439.999988,0.447146545
238500,0.447225947
238560.000012,0.44882156
238619.999988,0.453765422
238680,0.460213322
238740.000012,0.466135243
238799.999988,0.468543158
238860,0.464321879
238920.000012,0.45555859
238979.999988,0.445427898
239040,0.436138705
239100.000012,0.430340282
239159.999988,0.427685015
239220,0.426528925
239280.000012,0.427654967
239339.999988,0.431426101
239400,0.436603472
239460.000012,0.442335067
239519.999988,0.44567625
239580,0.443711009
239640.000012,0.438018287
239699.999988,0.430730462
239760,0.424566478
239820.000012,0.422494305
239879.999988,0.423041757
239940,0.423770692
240000.000012,0.423088857
240059.999988,0.419182409
240120,0.412615141
240180.000012,0.40488436
240239.999988,0.396286041
240300,0.387242976
240360.000012,0.378553921
240419.999988,0.370809192
240480,0.364882148
240540.000012,0.361753443
240599.999988,0.361283131
240660,0.362861938
240720.000012,0.366837785
240779.999988,0.373306478
240840,0.381481968
240900.000012,0.390800582
240959.999988,0.399538253
241020,0.405970478
241080.000012,0.411125795
241139.999988,0.416405984
241200,0.423264916
241260.000012,0.433348003
241319.999988,0.445833077
241380,0.459184498
241440.000012,0.472867083
241499.999988,0.486094427
241560,0.498481012
241620.000012,0.510095602
241679.999988,0.519743836
241740,0.526377335
241800.000012,0.530536894
241859.999988,0.532788162
241920,0.534627546
241980.000012,0.53759211
242039.999988,0.540709537
242100,0.542710159
242160.000012,0.542068103
242219.999988,0.537197181
242280,0.529082739
242340.000012,0.519273622
242399.999988,0.509024263
242460,0.499755347
242520.000012,0.491305566
242579.999988,0.483031515
242640,0.474968259
242700.000012,0.467005842
242759.999988,0.459325955
242820,0.452366796
242880.000012,0.445788798
242939.999988,0.439290658
243000,0.433343608
243060.000012,0.428330002
243119.999988,0.425141328
243180,0.424648948
243240.000012,0.426151501
243299.999988,0.428697418
243360,0.431290548
243420.000012,0.432842751
243479.999988,0.433603742
243540,0.434187855
243600.000012,0.434824912
243659.999988,0.435863011
243720,0.437242073
243780.000012,0.438714234
243839.999988,0.440514754
243900,0.442801292
243960.000012,0.445492235
244019.999988,0.448562987
244080,0.451417401
244140.000012,0.453548927
244199.999988,0.455187312
244260,0.456504928
244320.000012,0.458534383
244379.999988,0.462170971
244440,0.466616979
244500.000012,0.471037159
244559.999988,0.473501718
244620,0.47217466
244680.000012,0.468139989
244739.999988,0.462754069
244800,0.458291339
244860.000012,0.457072522
244919.999988,0.457674134
244980,0.458091562
245040.000012,0.456161614
